2.158450000000000000e+05,-1.300000000000000000e+01
2.179800000000000000e+05,-7.000000000000000000e+00
2.200490000000000000e+05,-1.300000000000000000e+01
2.219640000000000000e+05,-1.400000000000000000e+01
2.235420000000000000e+05,-1.700000000000000000e+01
2.248080000000000000e+05,-1.900000000000000000e+01
2.266240000000000000e+05,-1.500000000000000000e+01
2.285660000000000000e+05,-1.400000000000000000e+01
2.304720000000000000e+05,-1.300000000000000000e+01
2.327960000000000000e+05,-6.000000000000000000e+00
2.353810000000000000e+05,-1.100000000000000000e+01
2.371830000000000000e+05,-1.400000000000000000e+01
2.393440000000000000e+05,-1.200000000000000000e+01
2.417410000000000000e+05,-1.000000000000000000e+01
2.439910000000000000e+05,-9.000000000000000000e+00
2.465070000000000000e+05,-7.000000000000000000e+00
2.483630000000000000e+05,-1.200000000000000000e+01
2.502690000000000000e+05,-1.200000000000000000e+01
2.520200000000000000e+05,-1.300000000000000000e+01
2.546040000000000000e+05,-6.000000000000000000e+00
2.566500000000000000e+05,-1.200000000000000000e+01
2.588240000000000000e+05,-1.100000000000000000e+01
2.605260000000000000e+05,-1.600000000000000000e+01
2.624030000000000000e+05,-9.000000000000000000e+00
2.648950000000000000e+05,-7.000000000000000000e+00
2.666840000000000000e+05,-1.600000000000000000e+01
2.687580000000000000e+05,-1.000000000000000000e+01
2.711360000000000000e+05,-8.000000000000000000e+00
2.731080000000000000e+05,-1.300000000000000000e+01
2.753460000000000000e+05,-1.300000000000000000e+01
2.773300000000000000e+05,-1.300000000000000000e+01
2.797250000000000000e+05,-1.300000000000000000e+01
2.815030000000000000e+05,-1.500000000000000000e+01
2.836820000000000000e+05,-1.000000000000000000e+01
2.854660000000000000e+05,-1.600000000000000000e+01
2.878630000000000000e+05,-9.000000000000000000e+00
2.896550000000000000e+05,-1.600000000000000000e+01
2.917830000000000000e+05,-1.100000000000000000e+01
2.933270000000000000e+05,-1.600000000000000000e+01
2.952360000000000000e+05,-1.300000000000000000e+01
2.967070000000000000e+05,-1.800000000000000000e+01
2.984160000000000000e+05,-1.700000000000000000e+01
3.003220000000000000e+05,-1.600000000000000000e+01
3.020690000000000000e+05,-1.400000000000000000e+01
3.035880000000000000e+05,-1.900000000000000000e+01
3.052120000000000000e+05,-1.500000000000000000e+01
3.068140000000000000e+05,-1.500000000000000000e+01
3.087890000000000000e+05,-1.800000000000000000e+01
3.109590000000000000e+05,-1.400000000000000000e+01
3.128850000000000000e+05,-1.200000000000000000e+01
3.147490000000000000e+05,-1.400000000000000000e+01
3.175290000000000000e+05,-6.000000000000000000e+00
3.205750000000000000e+05,-1.000000000000000000e+00
3.223200000000000000e+05,-1.500000000000000000e+01
3.237360000000000000e+05,-1.900000000000000000e+01
3.260330000000000000e+05,-1.200000000000000000e+01
3.283080000000000000e+05,-1.200000000000000000e+01
3.307780000000000000e+05,-9.000000000000000000e+00
3.334670000000000000e+05,-7.000000000000000000e+00
3.353030000000000000e+05,-1.600000000000000000e+01
3.375530000000000000e+05,-1.100000000000000000e+01
3.394820000000000000e+05,-1.400000000000000000e+01
3.417250000000000000e+05,-9.000000000000000000e+00
3.440980000000000000e+05,-9.000000000000000000e+00
3.469510000000000000e+05,-7.000000000000000000e+00
3.486570000000000000e+05,-1.500000000000000000e+01
3.508090000000000000e+05,-1.400000000000000000e+01
3.535100000000000000e+05,-7.000000000000000000e+00
3.555750000000000000e+05,-1.200000000000000000e+01
3.587040000000000000e+05,-4.000000000000000000e+00
3.611610000000000000e+05,-9.000000000000000000e+00
3.631160000000000000e+05,-1.300000000000000000e+01
3.656740000000000000e+05,-6.000000000000000000e+00
3.679060000000000000e+05,-1.100000000000000000e+01
3.706990000000000000e+05,-3.000000000000000000e+00
3.732810000000000000e+05,-1.000000000000000000e+01
3.758590000000000000e+05,-7.000000000000000000e+00
3.775330000000000000e+05,-1.600000000000000000e+01
3.795640000000000000e+05,-1.300000000000000000e+01
3.812450000000000000e+05,-1.600000000000000000e+01
3.825930000000000000e+05,-1.900000000000000000e+01
3.848690000000000000e+05,-1.200000000000000000e+01
3.873810000000000000e+05,-7.000000000000000000e+00
3.897760000000000000e+05,-9.000000000000000000e+00
3.917870000000000000e+05,-1.100000000000000000e+01
3.937950000000000000e+05,-1.200000000000000000e+01
3.953790000000000000e+05,-1.800000000000000000e+01
3.979350000000000000e+05,-7.000000000000000000e+00
3.991410000000000000e+05,-1.800000000000000000e+01
4.016090000000000000e+05,-9.000000000000000000e+00
4.038750000000000000e+05,-1.100000000000000000e+01
4.058800000000000000e+05,-1.400000000000000000e+01
4.080360000000000000e+05,-1.300000000000000000e+01
4.104790000000000000e+05,-1.000000000000000000e+01
4.122110000000000000e+05,-1.600000000000000000e+01
4.143650000000000000e+05,-1.000000000000000000e+01
4.161940000000000000e+05,-1.300000000000000000e+01
4.188880000000000000e+05,-7.000000000000000000e+00
4.213870000000000000e+05,-8.000000000000000000e+00
4.236440000000000000e+05,-1.000000000000000000e+01
4.260400000000000000e+05,-1.200000000000000000e+01
4.280000000000000000e+05,-1.500000000000000000e+01
4.298570000000000000e+05,-1.400000000000000000e+01
4.316900000000000000e+05,-1.500000000000000000e+01
4.335340000000000000e+05,-1.500000000000000000e+01
4.363120000000000000e+05,-8.000000000000000000e+00
4.388480000000000000e+05,-7.000000000000000000e+00
4.409420000000000000e+05,-1.300000000000000000e+01
4.436410000000000000e+05,-9.000000000000000000e+00
4.453670000000000000e+05,-1.300000000000000000e+01
4.475170000000000000e+05,-1.200000000000000000e+01
4.499260000000000000e+05,-1.200000000000000000e+01
4.525130000000000000e+05,-7.000000000000000000e+00
4.554170000000000000e+05,-2.000000000000000000e+00
4.576300000000000000e+05,-1.400000000000000000e+01
4.600370000000000000e+05,-8.000000000000000000e+00
4.626500000000000000e+05,-6.000000000000000000e+00
4.650390000000000000e+05,-9.000000000000000000e+00
4.676720000000000000e+05,-7.000000000000000000e+00
4.707030000000000000e+05,-3.000000000000000000e+00
4.734910000000000000e+05,-3.000000000000000000e+00
4.757350000000000000e+05,-7.000000000000000000e+00
4.777520000000000000e+05,-1.200000000000000000e+01
4.802430000000000000e+05,-7.000000000000000000e+00
4.827810000000000000e+05,-7.000000000000000000e+00
4.849180000000000000e+05,-1.100000000000000000e+01
4.876830000000000000e+05,-4.000000000000000000e+00
4.899290000000000000e+05,-1.100000000000000000e+01
4.924550000000000000e+05,-9.000000000000000000e+00
4.942740000000000000e+05,-1.500000000000000000e+01
4.958330000000000000e+05,-1.800000000000000000e+01
4.987100000000000000e+05,-5.000000000000000000e+00
5.018400000000000000e+05,-1.000000000000000000e+00
5.048880000000000000e+05,1.000000000000000000e+00
5.065600000000000000e+05,-1.400000000000000000e+01
5.084460000000000000e+05,-1.000000000000000000e+01
5.107170000000000000e+05,-1.000000000000000000e+01
5.133340000000000000e+05,-8.000000000000000000e+00
5.160070000000000000e+05,-8.000000000000000000e+00
5.184890000000000000e+05,-9.000000000000000000e+00
5.214820000000000000e+05,-6.000000000000000000e+00
5.239970000000000000e+05,-1.000000000000000000e+01
5.260830000000000000e+05,-1.200000000000000000e+01
5.284870000000000000e+05,-1.100000000000000000e+01
5.303830000000000000e+05,-1.500000000000000000e+01
5.326730000000000000e+05,-1.100000000000000000e+01
5.348480000000000000e+05,-1.100000000000000000e+01
5.372440000000000000e+05,-1.200000000000000000e+01
5.392620000000000000e+05,-1.200000000000000000e+01
5.423200000000000000e+05,-3.000000000000000000e+00
5.446880000000000000e+05,-1.000000000000000000e+01
5.468900000000000000e+05,-1.300000000000000000e+01
5.492000000000000000e+05,-1.100000000000000000e+01
5.515870000000000000e+05,-9.000000000000000000e+00
5.534190000000000000e+05,-1.300000000000000000e+01
5.559330000000000000e+05,-8.000000000000000000e+00
5.581920000000000000e+05,-1.300000000000000000e+01
5.605900000000000000e+05,-8.000000000000000000e+00
5.630670000000000000e+05,-1.100000000000000000e+01
5.661510000000000000e+05,2.000000000000000000e+00
5.685980000000000000e+05,-7.000000000000000000e+00
5.704700000000000000e+05,-1.200000000000000000e+01
5.729030000000000000e+05,-9.000000000000000000e+00
5.752820000000000000e+05,-9.000000000000000000e+00
5.774630000000000000e+05,-1.100000000000000000e+01
5.795090000000000000e+05,-1.100000000000000000e+01
5.817850000000000000e+05,-1.500000000000000000e+01
5.845220000000000000e+05,-7.000000000000000000e+00
5.873750000000000000e+05,-7.000000000000000000e+00
5.896220000000000000e+05,-1.000000000000000000e+01
5.920800000000000000e+05,-7.000000000000000000e+00
5.949730000000000000e+05,-7.000000000000000000e+00
5.971430000000000000e+05,-1.000000000000000000e+01
5.997260000000000000e+05,-8.000000000000000000e+00
6.020540000000000000e+05,-1.200000000000000000e+01
6.044850000000000000e+05,-9.000000000000000000e+00
6.067220000000000000e+05,-1.200000000000000000e+01
6.090710000000000000e+05,-1.100000000000000000e+01
6.119890000000000000e+05,-1.000000000000000000e+00
6.138100000000000000e+05,-1.800000000000000000e+01
6.164010000000000000e+05,-9.000000000000000000e+00
6.193310000000000000e+05,-2.000000000000000000e+00
6.220990000000000000e+05,-7.000000000000000000e+00
6.245880000000000000e+05,-9.000000000000000000e+00
6.269220000000000000e+05,-1.100000000000000000e+01
6.292510000000000000e+05,-9.000000000000000000e+00
6.320060000000000000e+05,-9.000000000000000000e+00
6.342540000000000000e+05,-1.000000000000000000e+01
6.363870000000000000e+05,-1.200000000000000000e+01
6.380760000000000000e+05,-1.600000000000000000e+01
6.402710000000000000e+05,-1.100000000000000000e+01
6.429280000000000000e+05,-5.000000000000000000e+00
6.449310000000000000e+05,-1.200000000000000000e+01
6.475670000000000000e+05,-8.000000000000000000e+00
6.505970000000000000e+05,-1.000000000000000000e+00
6.530250000000000000e+05,-9.000000000000000000e+00
6.559060000000000000e+05,1.000000000000000000e+00
6.580870000000000000e+05,-9.000000000000000000e+00
6.604190000000000000e+05,-9.000000000000000000e+00
6.634410000000000000e+05,-4.000000000000000000e+00
6.658920000000000000e+05,-1.100000000000000000e+01
6.685110000000000000e+05,-6.000000000000000000e+00
6.710300000000000000e+05,-8.000000000000000000e+00
6.728880000000000000e+05,-1.200000000000000000e+01
6.750960000000000000e+05,-9.000000000000000000e+00
6.776880000000000000e+05,-6.000000000000000000e+00
6.800410000000000000e+05,-8.000000000000000000e+00
6.824810000000000000e+05,-8.000000000000000000e+00
6.848580000000000000e+05,-1.000000000000000000e+01
6.875590000000000000e+05,-8.000000000000000000e+00
6.901240000000000000e+05,-9.000000000000000000e+00
6.926720000000000000e+05,-8.000000000000000000e+00
6.955560000000000000e+05,-7.000000000000000000e+00
6.976890000000000000e+05,-9.000000000000000000e+00
7.006270000000000000e+05,-1.000000000000000000e+00
7.024840000000000000e+05,-1.600000000000000000e+01
7.056660000000000000e+05,-1.000000000000000000e+00
7.083030000000000000e+05,-6.000000000000000000e+00
7.106670000000000000e+05,-9.000000000000000000e+00
7.130870000000000000e+05,-7.000000000000000000e+00
7.154250000000000000e+05,-9.000000000000000000e+00
7.183600000000000000e+05,-1.000000000000000000e+00
7.215160000000000000e+05,2.000000000000000000e+00
7.236530000000000000e+05,-8.000000000000000000e+00
7.260300000000000000e+05,-6.000000000000000000e+00
7.283460000000000000e+05,-1.000000000000000000e+01
7.307840000000000000e+05,-7.000000000000000000e+00
7.334560000000000000e+05,-4.000000000000000000e+00
7.363480000000000000e+05,-5.000000000000000000e+00
7.384930000000000000e+05,-1.000000000000000000e+01
7.415670000000000000e+05,-1.000000000000000000e+00
7.442750000000000000e+05,-4.000000000000000000e+00
7.465320000000000000e+05,-1.100000000000000000e+01
7.492300000000000000e+05,-6.000000000000000000e+00
7.510900000000000000e+05,-1.500000000000000000e+01
7.537690000000000000e+05,-6.000000000000000000e+00
7.567990000000000000e+05,-3.000000000000000000e+00
7.588940000000000000e+05,-1.200000000000000000e+01
7.615990000000000000e+05,-4.000000000000000000e+00
7.642080000000000000e+05,-7.000000000000000000e+00
7.670540000000000000e+05,-4.000000000000000000e+00
7.695460000000000000e+05,-9.000000000000000000e+00
7.725940000000000000e+05,-1.000000000000000000e+00
7.756820000000000000e+05,-5.000000000000000000e+00
7.784840000000000000e+05,-5.000000000000000000e+00
7.809720000000000000e+05,-5.000000000000000000e+00
7.839340000000000000e+05,-8.000000000000000000e+00
7.872320000000000000e+05,3.000000000000000000e+00
7.900420000000000000e+05,-7.000000000000000000e+00
7.930230000000000000e+05,1.000000000000000000e+00
7.960940000000000000e+05,1.000000000000000000e+00
7.988360000000000000e+05,-1.000000000000000000e+00
8.011290000000000000e+05,-8.000000000000000000e+00
8.036650000000000000e+05,-8.000000000000000000e+00
8.063090000000000000e+05,-5.000000000000000000e+00
8.092300000000000000e+05,-3.000000000000000000e+00
8.118440000000000000e+05,-6.000000000000000000e+00
8.144640000000000000e+05,-7.000000000000000000e+00
8.168920000000000000e+05,-9.000000000000000000e+00
8.186350000000000000e+05,-1.300000000000000000e+01
8.213820000000000000e+05,-5.000000000000000000e+00
8.235640000000000000e+05,-1.100000000000000000e+01
8.269680000000000000e+05,1.000000000000000000e+00
8.296860000000000000e+05,-7.000000000000000000e+00
8.325210000000000000e+05,-6.000000000000000000e+00
8.351000000000000000e+05,-8.000000000000000000e+00
8.371850000000000000e+05,-1.200000000000000000e+01
8.399700000000000000e+05,2.000000000000000000e+00
8.421630000000000000e+05,-1.000000000000000000e+01
8.442740000000000000e+05,-9.000000000000000000e+00
8.467490000000000000e+05,-8.000000000000000000e+00
8.493420000000000000e+05,-8.000000000000000000e+00
